52017
52017,52015,1
52017,73591,1
52017,103951,2
103951,103952,2
103952,103953,2
103953,81301,2
81301,81312,1
81301,103948,2
73591,73590,1
73590,73587,1
73587,73586,1
73587,103255,1
73587,71368,1
73587,59127,2
59127,68624,1
59127,59128,1
59127,65650,1
59127,67299,1
59127,69791,1
59127,91139,1
59127,96139,1
59127,96352,1
59127,96353,1
59127,60744,1
59127,96354,1
59127,96356,1
59127,96355,1
59127,96357,1
59127,96358,1
59127,96360,1
59127,96361,1
59127,96362,1
59127,138991,1
59127,96359,1
59127,138992,1
59127,103006,1
59127,138993,1
59127,138994,1
59127,138995,1
59127,138996,1
59127,138997,1
59127,138998,1
59127,138999,1
59127,139000,1
59127,139001,1
59127,61903,2
59127,68441,2
59127,76575,2
59127,78545,2
59127,79362,2
59127,80783,2
59127,103862,2
59127,101018,2
103862,103863,1
103862,103869,1
103862,103872,1
103862,103874,1
103862,103875,1
103862,103876,1
103862,103868,1
103862,103864,1
103862,103866,1
103862,103867,1
103862,103870,1
103862,153591,1
103862,159393,1
103862,103865,1
103862,103871,2
78545,112936,1
78545,112937,1
78545,112938,1
76575,76576,1
76575,96466,1
68441,69123,1
68441,82095,1
68441,96279,1
68441,96280,1
68441,96281,1
68441,96283,1
68441,96284,1
68441,96278,2
68441,96282,2
68441,96285,2
68441,96286,2
68441,96287,2
68441,96288,2
68441,96289,2
68441,96290,2
61903,64703,1
61903,66813,1
61903,67614,1
61903,77183,1
61903,87856,1
61903,93855,1
61903,79999,1
61903,141092,1
61903,141093,1
61903,91155,1
61903,68072,2
61903,69300,2
61903,92225,2
61903,110554,2
61903,72431,2
61903,679581,2
61903,679847,2
679847,679846,1
72431,196228,1
72431,196229,1
72431,196230,1
72431,196231,1
72431,196232,1
72431,196233,1
72431,196242,1
72431,196243,1
72431,196244,1
72431,196162,2
72431,196246,2
79999,71449,1
79999,113787,1
93855,158792,1
67614,147581,1
67614,147582,1
67614,147583,1
67614,147584,1
64703,143523,1
64703,143524,1
64703,143525,1
64703,143526,1
64703,264688,1
64703,68181,2
64703,91154,2
68181,163770,1
68181,96470,2
103006,159363,1
103006,159364,1
103006,159365,1
103006,159366,1
103006,159367,1
103006,103005,2
138991,142201,2
69791,102665,1
69791,102666,1
69791,150577,1
69791,150578,1
69791,150579,1
69791,150580,1
69791,150581,1
69791,150582,1
69791,150583,1
69791,150584,1
69791,150585,1
69791,150586,1
69791,102667,2
69791,482403,2
65650,96114,1
59128,102674,1
59128,139003,1
59128,68601,1
59128,139004,1
59128,139005,1
59128,139006,1
59128,139007,1
59128,139008,1
59128,139009,1
59128,101944,1
59128,139010,1
59128,691630,1
59128,79734,2
59128,378262,2
139008,663364,2
68601,149355,1
68601,68600,1
68601,149356,1
71368,71316,2
71316,71317,1
71316,71371,2
73586,73585,1
73586,73617,1
73586,74038,1
73586,76524,1
73586,606341,1
73586,91764,2
73586,669946,2
669946,686814,2
686814,686822,1
91764,158617,1
91764,158618,1
91764,158619,1
91764,158620,1
91764,158621,1
91764,158622,1
91764,158623,1
91764,158624,1
91764,158625,1
91764,158626,1
91764,158627,1
91764,158628,1
91764,158629,1
91764,158630,1
91764,158631,1
91764,158632,1
91764,158633,1
91764,158634,1
91764,158635,1
91764,158636,1
91764,158637,1
91764,158638,1
91764,158639,1
91764,158640,1
91764,158641,1
91764,158642,1
91764,158643,1
91764,158644,1
91764,158645,1
91764,158646,1
91764,158647,1
91764,158648,1
91764,143041,1
91764,666135,1
91764,72715,2
91764,93649,2
91764,129704,2
606341,612820,1
606341,612821,1
606341,612822,1
606341,612823,1
606341,612824,1
606341,612825,1
76524,76514,1
76514,112068,1
76514,112069,1
76514,112070,1
76514,112071,1
76514,112072,1
76514,112073,1
76514,112074,1
76514,112075,1
76514,112076,1
76514,112077,1
76514,112078,1
76514,76509,2
76514,93435,2
76514,93437,2
76514,93454,2
93437,93435,1
93437,102515,1
93437,102516,1
93437,87110,2
74038,95405,1
74038,95407,1
74038,95408,1
74038,95917,1
74038,351607,1
74038,74037,2
74038,76510,2
74038,95914,2
76510,75375,2
351607,374269,1
351607,374270,1
351607,374271,1
351607,374272,1
95407,95409,1
95405,125434,1
95405,158838,1
95405,158839,1
95405,158840,1
95405,158841,1
95405,158842,1
95405,158843,1
95405,158844,1
95405,95404,2
73617,76832,1
73617,110640,1
73617,110641,1
73617,110642,1
73617,110643,1
73617,110644,1
73617,110645,1
73617,110646,1
73617,110647,1
76832,76813,1
76832,79541,1
76832,112243,1
76832,112244,1
76832,112245,1
76832,112246,1
76832,112247,1
73585,101304,1
73585,75373,1
73585,110545,1
73585,110546,1
73585,110547,1
73585,110548,1
73585,110549,1
73585,110550,1
73585,110551,1
73585,110552,1
73585,110553,1
75373,75374,1
75373,111494,1
75373,111495,1
75374,111496,1
52015,52016,1
